name,Background,Hat,Hair,Glove,Sunglasses,UpperClothes,Dress,Coat,Socks,Pants,Jumpsuits,Scarf,Skirt,Face,Left-arm,Right-arm,Left-leg,Right-leg,Left-shoe,Right-shoe
103250_524128,0.9595123915510488,,0.8761140819964349,,,0.9056238311514828,,,,0.8992928117446961,,,,,0.00510204081632653,0.6535341830822712,0.0,0.017114914425427872,,
103252_482942,0.7510903495760367,,0.5849526656701545,,,0.5550217190996446,,,,0.8253968253968254,,,,0.0,0.004981884057971014,0.0,0.257741935483871,0.0,,
103315_467491,0.8372296391301813,0.2480916030534351,,,,0.6520185780635941,,,,0.6397124887690926,,,,0.26337448559670784,0.7175732217573222,,0.5305206463195691,0.008278145695364239,0.21023359288097887,0.0029985007496251873
103356_1317396,0.40757808499743986,0.3950381679389313,0.10979228486646884,,,,,0.0,,0.8248337028824834,,,,0.0,0.0,0.0,,,,
103366_451759,0.9151706036745407,,0.6586666666666666,0.3519061583577713,0.0,,,0.7490078171978353,,0.908895825204838,,,,0.5660377358490566,,0.0,,,,
103413_497545,0.9266537717601547,,0.5661691542288557,,,0.31118349619978286,,,,0.8828443560417703,,,,0.5913757700205339,0.08052631578947368,0.003687315634218289,,,0.14572192513368984,0.07142857142857142
103512_2151040,0.7093328663981789,0.8751835535976505,,,,,,0.0,,0.1909061593034505,,,,0.8208092485549133,0.0,,0.8313253012048193,0.2963917525773196,0.803763440860215,0.2421602787456446
103549_201636,0.8585415440586378,0.6426872770511296,,,,,,0.6400776950469408,,,,,,0.8899665551839465,0.031374961550292214,0.0,0.0,0.0,,
103579_476882,0.9452499710010439,,0.7369093231162197,,,0.9341477381179615,,,0.24363636363636362,0.92578125,,,,0.8308605341246291,0.7379679144385026,0.7142857142857143,0.6695652173913044,0.6907216494845361,0.6805555555555556,0.5519630484988453
10358_429293,0.9221192819918934,,0.6681870011402509,,,0.7978666666666666,,,,0.8919676214196762,,,,0.7562380038387716,0.8298342541436464,0.5293489861259338,0.715372907153729,0.6155606407322655,0.7061310782241015,0.6343612334801763
103613_427272,0.9061398072361251,,0.817283950617284,,,0.8254491017964072,,,,0.8653260695401378,,,,0.024771838331160364,0.6757795813754806,,0.00023872045834328001,0.035897435897435895,0.0015105740181268882,0.358843537414966
103687_446851,0.21473265073947667,,0.4708249496981891,,,,,0.023961063272182705,,,,,,0.3026315789473684,0.0,,0.011542901115813775,0.0,0.0,0.17628705148205928
103855_488115,0.9373448480822348,0.0,,,,0.0,,,,0.8692984580608702,,,,0.853359173126615,0.0,0.8632676709154113,,,0.8585461689587426,0.8808172531214529
103932_461359,0.8755045342559102,,0.18485523385300667,,,0.9126292868807839,,,,0.9046101029916626,,,,0.681421864520456,0.7043771043771043,0.5411311053984575,,,,
10393_207348,0.8668928660473284,,0.6783393501805054,,,0.001261693746922698,,,0.003700097370983447,0.7519474793003772,,,,0.7293976625711717,0.16981132075471697,,0.0,0.0,0.3175005277601858,
104021_1221482,0.9448118006103764,,0.40625,,,0.9088735387885228,,,,0.053579468707789284,,,,0.4418604651162791,0.7206329884357882,0.6054827175208581,0.4123303167420814,0.0,0.043222003929273084,0.3737151248164464
104091_478923,0.6547372776168804,0.7206923682140047,,0.0,,,,0.5634933248569612,,0.4667246628969117,,,,0.3459915611814346,,,,,0.5783456624075319,0.4529733009708738
104188_210735,0.7539060846000762,,0.7175056348610067,,,0.7090395480225988,,,,0.17969013135735937,0.0,,,0.7689713322091062,,0.23498465585269618,0.0,0.0,,
104340_470299,0.8573852082373693,,,,,0.8835369564199784,,,,0.5961133682510157,,,,0.6355170199100835,0.05871029836381136,0.045853000674308836,,,0.17067307692307693,0.001336898395721925
104344_541152,0.8774086856485476,,0.839882697947214,,,0.09429668610439482,,0.0,,0.49860335195530725,,,,0.4444444444444444,0.2574157868275515,0.006535947712418301,,,,
104444_440104,0.9528024951839281,0.6614255765199162,0.2975206611570248,,,,,0.0,0.0,0.0,,,,0.8899082568807339,,0.8595505617977528,,,0.357429718875502,0.1518595041322314
104453_480966,0.7825994185581309,0.8410155287157999,,0.08610936517913262,,,,0.6873925819149526,,0.8638826796721534,,,,,,,,,0.11942379182156133,0.1744763549989203
104486_2004620,0.0033285782215882074,,,,,0.8629620908876854,,,,0.6639983579638752,,,,,0.0,,,,0.0,0.0
104505_428083,0.8986822934178715,,0.7537222357822797,,,,,,,,,,0.0,0.5697848924462231,0.569853532914856,0.13535031847133758,0.3650071493565579,0.011840062111801242,,
104689_511815,0.7908318154219793,0.8232044198895028,,,,0.8747346072186837,,,0.0,0.7270531400966184,,,,0.8405797101449275,0.13793103448275862,0.28199566160520606,0.18666666666666668,0.359375,0.5409252669039146,0.5190839694656488
105047_427469,0.7299127294613301,0.604739336492891,,0.5311158798283262,0.0,,,0.42244224422442245,,0.8115631691648822,,,,0.0,,,,,0.13062409288824384,0.6506746626686657
105063_475742,0.8422947131608549,,0.8635938231165184,,,0.868048403707518,,,,0.9106670584778137,,,,0.6057061340941512,0.36094543848022975,0.06159420289855073,,,,
105228_2198205,0.9426441706838065,,0.8678996036988111,,,0.7852052935188327,,,0.7400881057268722,0.6688235294117647,,,,0.7333333333333333,0.0,0.0007880220646178094,0.05774058577405858,0.6116981132075472,0.28304821150855364,0.001579778830963665
105264_187569,0.8653966054728092,,0.847723704866562,,,,,,,0.6227527262010021,,,,0.6237623762376238,0.22377622377622378,0.12886597938144329,0.011787819253438114,0.05291523762861342,,
105282_451822,0.5788155753098786,,0.7950571228724644,,,0.6567551386948712,,,,,,,,0.6787699147832531,0.4514692787177204,0.7278450363196126,,,,
10534_459476,0.858713050901718,,0.6364029399048854,,,,,0.004108032514640329,,0.7766123316796598,,,,0.8861402914266351,,,,0.38523489932885907,0.42297196725378317,0.0
105358_451639,0.8953538594434504,,0.6952380952380952,,0.0,0.5675990675990676,,0.7580774365821095,,0.9342236230922363,,,,0.7211040828062104,0.5181208053691275,0.7232947232947233,,,0.6657608695652174,0.5930851063829787
105452_429721,0.843602382419388,0.7535211267605634,,,,,,0.0,,0.6416666666666667,,,0.0,0.8445945945945946,0.7653631284916201,0.7202572347266881,,,,
105470_2158075,0.5560052030640266,,0.4167927382753404,,,,,0.0,,,,,0.0,0.8513376227565188,0.753949678174371,0.48596792668957617,,,,
105472_443534,0.9504324683965403,,0.6982892690513219,,,0.8761318362911988,,,,0.7890148212728858,,,,0.5007776049766719,0.26931106471816285,0.47513227513227513,,,0.0,0.04217687074829932
105480_2163551,0.7427021911625536,,0.8779794646131279,,,0.8256655220911522,,,,0.7870133010882708,,,,0.8711543697250205,0.43736754043502507,0.6360264900662251,,,,
105545_2155923,0.9012020312399562,,0.649812734082397,,,0.869538957116972,,,,0.9054650047938638,,,,0.3479923518164436,0.0,0.04753521126760563,,,0.0,0.04892601431980907
105605_436333,0.8760783681367411,,0.7556943423952975,,,0.7771304701259992,,,,0.46648793565683644,,,,0.5944055944055944,0.7097505668934241,0.7847619047619048,,,,
105633_509287,0.4440451745379877,,0.7057569296375267,,,,,0.2797989264718412,,0.8920428106095859,,,,,,,,,0.3556851311953353,0.0
10591_1247286,0.797666843420953,,0.6912832929782082,,,0.6466957153231663,,,0.6713709677419355,0.7898373983739837,,,,0.8171557562076749,,0.5871687587168759,0.003654970760233918,0.04225352112676056,0.018975332068311195,0.3645418326693227
106001_446139,0.9517759500068924,,0.6592592592592592,,,0.9359364040215105,,,,0.8963931251512951,,,,0.6994572591587517,0.7909151636606546,0.7843137254901961,0.8251811594202898,0.9181916038751345,,
106025_2158460,0.7732742983089196,,0.7558073654390934,0.0,,,,0.8455467165808767,,0.08635265700483091,,,,0.8610914245216159,,,,,,
106206_447562,0.8525056194631759,,0.8365384615384616,,,0.7735354669661239,,,,0.8630445668502754,,,,0.6290189612530915,,0.8062755798090041,0.5561497326203209,0.6938775510204082,0.6705128205128205,0.8156626506024096
106575_426913,0.8644180433946206,,0.8038897893030794,,,0.7552461721033894,,,,0.9195723684210526,,,,0.6577524038461539,0.7534905224225612,0.8529643025632961,,,,
106637_431954,0.4740740740740741,0.017142857142857144,,,,0.73301393728223,,,,0.40228613569321536,,,,0.7178571428571429,,0.11910112359550562,0.5361111111111111,0.0,0.0,0.19375
106739_208159,0.8780517065562954,,0.7113884555382215,,,,,9.3976130062964e-05,,0.8893460690668626,,,,0.6507747318235996,0.008532423208191127,,,,0.41423451100870456,0.017210144927536232
106810_198201,0.8812718718857911,,0.48517520215633425,,,0.7881545970188629,,,,0.7076369996113486,,,,0.7182756527018822,0.7648159700561448,0.7293640054127198,,,0.8095952023988006,
106851_453644,0.8809943375390615,0.7717647058823529,0.0,,,0.6314553990610329,,,,0.8852767559243734,,,,0.5826235093696763,0.3884938590820944,0.35984848484848486,,,0.5492264416315049,0.5761741122565864
107094_448985,0.8577663581007356,0.6462585034013606,,0.0,,,,0.8692936407734734,,0.8657294505809784,,,,0.8475836431226765,0.11974110032362459,0.39325842696629215,,,0.077502691065662,0.0824524312896406
107105_1223297,0.8546913921948519,,0.49337748344370863,,,0.8809083707420121,,,,0.8007230965546576,,,,0.6803394625176803,0.41379310344827586,,,,0.41810344827586204,0.19806763285024154
10710_428800,0.6037102092385442,0.7965830218900161,,0.687099725526075,,0.4957237545435108,,,,0.060570762958648806,,,,0.6328947368421053,0.6545265348595213,0.3897364771151179,0.0,,0.8213132400430571,
10711_1272196,0.9399516770892553,0.8160377358490566,,,0.0,0.6845117845117845,,,,0.3769708552317248,,,,0.7353760445682451,0.16040100250626566,0.5905511811023622,0.0,0.0,0.4161676646706587,0.7441860465116279
107212_1282003,0.4372152044759762,,0.5096254148885728,,,,0.0,,,,,,,,,0.1090561224489796,,,,
107227_206584,0.8924866131191432,0.7948461346009507,,,,0.9328311796005805,,,,0.8045989191480344,,,,0.7848289538919186,0.0007763975155279503,0.12398523985239852,,,,0.5663527397260274
107233_421735,0.8368125059574874,,0.27717658632562714,,,0.0,,,,,,,,,,,,,,
107389_433577,0.9466637401229149,0.7093505297098112,,,,0.9182212172602223,,,0.5546038543897216,,,,0.9024196747322492,,0.0,0.001164337990685296,0.0020521239482864766,0.012925728354534264,0.0009017132551848512,0.2681651855723994
107428_206468,0.8839424805272619,,0.7049120234604106,,,,,0.009206798866855524,,0.8967524153183564,,,,0.9033898305084745,0.1671979136482179,0.25434694702790134,,,,
107584_455643,0.8113978692138134,,0.7864077669902912,,,,,,,0.31204321576104227,,,,0.6678571428571428,0.628755364806867,0.5211505922165821,0.0,0.6549180327868852,,
107628_501962,0.9019346230820547,0.39725755166931637,0.6578034682080924,0.19497178040020524,,0.19463554147020173,,,,0.6616120812876763,,,,0.2766323024054983,,,,,0.13395847287340926,0.15634075508228462
10764_471070,0.9509049825394289,0.7760027782601147,,0.7555103424889793,,0.8696600481347774,,,,0.8638384721918507,,,,0.015763546798029555,0.5662739322533137,0.8257636122177955,,,0.0,0.5653543307086614
107661_456735,0.9558514872982558,0.5624012638230648,,,,0.9516830207427649,,,0.4855421686746988,0.9225820763087844,,,,0.5517241379310345,0.5821428571428572,0.2144535840188014,0.6113678373382625,0.3069410533658877,0.49554896142433236,0.3545966228893058
107672_238498,0.9242098609355247,0.9047619047619048,0.058161350844277676,,,,,0.15778792491121257,,0.8956632653061225,,,,0.8483383685800604,0.0899177348383394,,,,0.7926972909305064,
107782_463132,0.9588063761367435,,0.7525,,,0.9354364020969373,,,,0.9066498364794309,,,,0.6075949367088608,0.5742730720606827,0.7341943234719928,0.9042677390063562,0.8402831204800738,0.8640776699029126,0.04793863854266539
107843_502289,0.6970776509880323,,0.0,,,,,0.26428975664968873,,0.2134969325153374,,,,0.0,,,0.0,0.0,,0.05811138014527845
107963_473586,0.824853123160285,,0.514553362328538,,,0.8374838741283864,,,,0.6443475775332286,,,,0.6449156513589503,,,,,,
107974_504375,0.8697063959834097,,,,,0.0,,,,0.9320448877805486,,,,,0.7317995587771825,0.6147540983606558,,,,
108144_488370,0.8466628959276018,,0.8390092879256966,,,,,0.5969908651262762,,0.7266811279826464,,,,0.7923497267759563,0.0,0.0,,,0.3783068783068783,0.4551282051282051
10837_456429,0.7470003749531309,,0.533816425120773,,,0.4505338078291815,,,0.18622448979591838,0.4424778761061947,,,,0.4421052631578947,,0.011375387797311272,,0.3795066413662239,0.032454361054766734,0.35586734693877553
108451_1723596,0.13106382978723405,,0.17736486486486486,,,0.24333026678932843,,,,0.0,,,,0.006622516556291391,0.0,0.0,,,,
108484_185284,0.9011668389846602,,0.896145396444977,,,0.8189375047230408,,,,0.9385677058199016,,,,0.7937356760886173,0.8535851122058019,0.6637974683544304,,0.0,,
108575_1290849,0.6315837475489079,,0.7802907915993538,,,0.07592873601978306,,,,0.25355034306685814,,,,0.5013807916538816,0.18654230512991338,0.0,,,,
108598_439941,0.424812030075188,,0.0,,,0.6873515439429929,,,,0.0031847133757961785,,,,0.601823708206687,0.0,0.0,,,,
108606_1253014,0.531499721241405,,,,,0.8199827734711456,,,,0.5022735222105631,,,,0.5,0.11182795698924732,0.43267776096822996,,0.4264919941775837,,
108838_234232,0.7463562369865606,,0.7559808612440191,,,,,0.0,,0.664033264033264,,,,0.5989159891598916,,0.022727272727272728,,,,
108892_1214657,0.7228929595707281,,0.36129437637448947,,,,,0.7896341463414634,,0.006521739130434782,,,,0.43134796238244516,,0.07633053221288516,,,,
108965_526045,0.8879076541887095,,0.6434262948207171,,,0.9160608132989636,,,,0.8229136376853736,,,,0.8570714954729941,0.8973344542802038,0.6398617511520738,,,,
109078_1728406,0.89240972733972,,0.12213740458015267,,,0.0,,,,0.38750648004147226,,,,0.3632610939112487,0.0011299435028248588,,0.0,0.0,0.0005970149253731343,0.0
109095_199654,0.9304136253041363,0.0,,0.0,,,,0.6880178063558798,,0.8744146956417337,,,,0.5851063829787234,0.00916310323762981,,,,0.1871508379888268,0.02190923317683881
109118_461787,0.6681956734041609,0.8974243108901943,,0.5479244009449882,,0.6536890994669742,,,0.30268199233716475,0.6369277862807847,,,,0.6813581456088802,0.38204318062137965,,,,0.3268456375838926,0.33466666666666667
109118_507448,0.5221165854248077,0.7577250335871025,,,,0.6644136754380209,,,,0.5536868416354223,,,,0.5556276354200455,,0.4668018246325393,,,,
109151_488835,0.9030932541947266,,0.0,0.06878306878306878,,,,0.0,,0.7390675822190098,,,,,0.0,0.6526946107784432,,,0.09090909090909091,0.0048828125
109277_515755,0.2390829694323144,,0.0,,,0.5233323790438019,,,,0.7462121212121212,,,,0.03587443946188341,,0.0,,,0.1488,0.0
10929_1215153,0.7688412966303905,,,,,,,0.43808398668241866,,0.27439024390243905,,,,0.20069875776397517,0.03406035255452644,,0.0,0.0,0.20116279069767443,0.0
109403_252116,0.9494707614326712,0.8833333333333333,,,,0.9444212503913997,,,,0.7894664181680127,,,,0.8606651376146789,0.7962642684192321,0.6615905245346869,,,,
109412_520073,0.929394921256876,0.24177631578947367,,0.39397590361445783,0.0,,,0.39463041046381553,,0.7840228245363766,,,,0.6787790697674418,0.0,0.0,,,,
109580_498641,0.40579303080839113,0.8105253736686655,0.15864197530864196,,,0.0,,0.7068269321063011,,0.6038338658146964,,,,0.655575014594279,,0.03523339317773788,,,,
10966_460308,0.8855060785481554,,0.8836257309941521,,,0.0016288041148735534,,,,0.7919276270006959,,,,0.8309963099630996,0.7098591549295775,,,,,
109700_538946,0.6865101312283172,,0.9417357386640663,,,0.7244239631336405,,,,0.7200465296626599,,,,0.6864657210401891,0.8246118458884416,,,,,
109766_217928,0.8477192180176061,,0.00211864406779661,,,0.02336448598130841,,,,0.3671444321940463,,,,0.6363636363636364,0.022950819672131147,,,,0.13545816733067728,0.027131782945736434
109986_1682472,0.7613788189186782,0.8292824074074074,,,,0.7412528647822766,,,,0.0007155123068116772,,,,0.7824620573355818,0.08149779735682819,0.859387483355526,0.0,0.3703416149068323,,
110105_1260154,0.5212325363079132,0.3223593964334705,,,0.4408014571948998,,,0.2801914580265096,,0.1745994344957587,,,,0.6143187066974596,0.0,,,0.0,,0.0024984384759525295
110231_1210325,0.8925354591572626,0.6920245398773006,,0.0,,,,0.8890115958034235,,0.8984418997559602,,,,,,,,,0.513317191283293,0.2928082191780822
11029_458374,0.7465727060077577,,0.8442958300550747,,,0.13942513942513943,,0.9028782324383235,,0.8138364779874214,,,,0.8339370829361297,0.5790356394129978,,,,,
110415_469030,0.8379675713938107,,0.0,,,,,,,0.0010984987184181618,,,,0.0,0.05172413793103448,0.06936547646122355,0.0,0.0,,
110488_474745,0.9099848459336589,,0.688982287601321,0.04428044280442804,0.019065776930409915,,,0.0,,0.239277803879455,,,,0.6046836770360013,0.0,0.0,0.0,0.0,0.0012634238787113076,0.0
110562_471731,0.6269500828759194,,0.8184434968017058,,,0.0,,0.0,,,,,,0.5364015076373735,,,,,,
110693_455462,0.9230422026630557,,0.7509433962264151,,,0.6052631578947368,,,,0.8370319001386962,,,,0.8015873015873016,0.43733333333333335,0.543859649122807,0.6526315789473685,0.6739606126914661,0.5036764705882353,0.4290909090909091
11077_427399,0.9379267103246481,0.5435588507877664,0.07802874743326489,,,0.692473474801061,,,,,,,0.0,0.06521097668928888,0.33551717292038913,0.02787286063569682,0.7702653580516176,0.15445859872611464,0.5854398382204247,0.0
110894_471101,0.7519751476566695,0.6693741041567128,0.34523809523809523,0.4482084690553746,,0.6590255711908004,,,,0.3755795981452859,,,0.0,0.5338007010515774,,0.6736725663716814,,,,
1108_515543,0.7876610735144155,,0.11816578483245149,,,,,0.2116710875331565,,0.6271243479724045,,,,0.588929219600726,0.16879293424926398,0.24858264282599216,,,,
110944_1240675,0.48104557273847,,0.23283082077051925,,,0.6806322605218054,,,,0.29801458670988656,,,,,,,,,0.0,0.02529182879377432
111099_1238811,0.9244422890397672,,0.5482233502538071,,,,,0.9291880029261156,,0.8293663060278207,,,,,,,,,0.16449086161879894,
111109_428598,0.875822774045412,,0.8546831955922864,,,0.7388549759526452,,,,0.7700683717396809,,,,0.825111501554264,0.7918056217246308,0.36132983377077865,0.828162593389895,0.8656525447824851,0.7584308327598073,0.8441754916792739
111207_1244151,0.9018724400234055,0.5837378640776699,0.26440677966101694,,,0.8822937625754527,,,,0.8456744868035191,,,,,0.0,0.7110939907550077,,,,0.2198581560283688
111224_543264,0.9226847408829175,0.0,,,,0.9010067114093959,,,0.5759947814742336,0.837414030261348,,,,0.8635255889520714,0.6397379912663755,0.6580278128950695,0.672093023255814,0.6399583766909469,0.7083870967741935,0.17867719644619942
