name,Background,Hat,Hair,Glove,Sunglasses,UpperClothes,Dress,Coat,Socks,Pants,Jumpsuits,Scarf,Skirt,Face,Left-arm,Right-arm,Left-leg,Right-leg,Left-shoe,Right-shoe
102030_228282,0.8838520338520338,0.9142506142506143,0.8983073983073983,,,,,0.8735326235326235,,0.9187960687960688,,,,,0.9344662844662844,0.9221812721812722,,,0.9946355446355446,0.9885885885885886
102076_513685,0.8743224687432247,,0.9605044446050445,,,0.8552431885524319,,,,0.9952663149526632,,,,0.9931704849317049,0.9723567247235673,,0.9849678398496784,0.99143600491436,,
102090_218913,0.9773614499825724,,0.9937608922969676,,,0.7950331125827814,,0.7912164517253398,,0.995102823283374,,,,0.9895259672359707,0.9978215406064831,0.9964970372952248,,,0.996514464970373,0.9972464273265946
102116_421687,0.9722101133391456,0.9976387678000581,,,,0.9918809938971229,,,,0.9891020052310375,,,,0.9991644870677129,0.9956771287416448,0.9974934612031386,0.9970030514385353,0.9910818076140657,0.9968759081662307,0.9921897704155769
102220_422763,0.8300177135849571,,0.9928873143480038,,,0.9589589862379071,,,,0.9745469410001363,,,,0.9786210655402643,0.9893309715220058,0.9811827224417495,0.9330835263659899,0.9902030249352772,,
102225_1233826,0.9644080615740535,0.9924812030075187,,,,,,0.871201672821106,,0.9148017973928905,,,,0.9947946790052054,0.9884771099345998,0.9939938603906215,0.9499933265115451,0.9759754415624861,0.9731280864884104,0.9742848244872536
10230_473553,0.9407402421101051,0.9916641423490739,,,,0.98245318793264,,,,0.9934816510158976,,,,0.9782684303232249,0.9807703095374328,0.9773484568005116,,,,
102349_900100102349,0.9432797805642633,0.9978102526276968,,,,,,0.9766273280472063,,0.9802288862253365,,,,0.9978563525723769,0.997902452517057,,,,0.9966808039830353,0.997902452517057
102405_475787,0.9369948814655172,,0.9872036637931034,,,0.9458176185344828,,,0.9923895474137931,0.9046672952586207,,,,,0.9532260237068966,0.9779094827586207,0.9507677801724138,0.9452114762931034,0.967840786637931,0.973700161637931
102432_2153643,0.9602136752136752,,0.9935897435897436,,,0.913931623931624,,,,0.8218803418803419,,,,0.992991452991453,0.9929059829059829,0.9337179487179487,0.949017094017094,0.957905982905983,,
102461_1207861,0.7271641791044776,0.9792371475953565,,,,,,0.8965174129353234,,0.8465671641791045,,,,0.9972802653399668,,,,,,0.9732006633499171
102550_1742423,0.8870763627384406,,0.9580915488610408,,,0.9468022717451695,,,,,,,,0.9813337243039694,0.9873294647817766,0.9888727699240694,,,,
102555_198193,0.9555738984655943,0.9972805569419383,0.9980803931354858,,,0.9788395336635057,,,,0.9920656249600082,,,,0.9887575024634955,0.9901140246477521,0.9962887600619393,0.9848926939762737,0.9882584046787218,0.9979204258967763,0.9908754687040094
102588_1250988,0.9449103273316656,0.99619463725732,,,,,,,,,0.9010429512702159,,,0.9937810507029351,0.9606074486452204,0.9541418554666855,0.9816074134103802,0.9767273880412952,0.9865050561995702,0.9889186427539551
102655_900100102655,0.974136050606089,0.9976525090108338,,,,,,0.9800567137203577,,,,,,0.9964268278748974,,,,,,
102684_422804,0.9543721762048193,0.9937641189759037,0.9996470256024096,,0.9963996611445783,0.8687876506024096,,,,0.9723032756024096,,,,0.997035015060241,0.9568429969879518,0.9529367469879518,,,0.9856927710843374,0.9859986822289156
10275_558741,0.9098307816277196,,0.9901490733279613,,,,,0.7566277195809831,,,,,,0.9876913779210315,0.7899073327961321,0.8717163577759871,,,,
102771_443055,0.9625668449197861,,0.9881996434937611,,,,,0.8824420677361854,,0.9889483065953654,,,,0.9863992869875223,0.9690196078431372,0.9183422459893048,,,0.9965953654188948,0.9955080213903743
102787_495805,0.8707566758414216,0.9873726399150128,,0.988579844512048,0.9982857694722101,,,0.7970447631464581,,,0.7176589888454296,,,0.9953884784393259,0.9004297648365445,0.9798638273214545,,,,
10321_1256012,0.9361004136357153,0.9923833975181857,,,,,,0.8428184281842819,,0.9772072457566681,,,,0.9955783768363999,0.9894451576094708,0.9875338753387534,,,,0.9811439167023249
103250_524128,0.9737193920630454,,0.9957254432873628,,,0.9750562904587673,,,,0.9911166619757951,,,,,0.9940367295243456,0.9805446101885731,0.9963235294117647,0.9944764987334647,,
103252_482942,0.9290162240652313,,0.9821423584932004,,,0.9692552567646813,,,,0.9930189048057859,,,,0.9894725084471252,0.9570104157940298,0.9480466895646589,0.9799223702214404,0.9847951746670017,,
103315_467491,0.920375745847444,0.9954039671020803,,,,0.9832285115303984,,,,0.958514755684567,,,,0.9793581680374133,0.9943960651507822,,0.9832285115303984,0.9850024189646831,0.9705692630220932,0.9727463312368972
103356_1317396,0.7864077669902912,0.9857964760877382,0.9527148507731033,,,,,0.6468896080546566,,0.8532901833872708,,,,0.9848975188781014,0.9857964760877382,0.9514563106796117,,,,
103366_451759,0.9031363345423512,,0.9925325368039257,0.9772135694474077,0.9959889054832516,,,0.8952421591636441,,0.9233624919991466,,,,0.9886067847237039,,0.9529763174738639,,,,
103413_497545,0.9650663206459055,,0.9944780853517877,,,0.989878892733564,,,,0.9850490196078432,,,,0.993699538638985,0.980464244521338,0.9822231833910035,,,0.983881199538639,0.9874134948096885
103512_2151040,0.7985030645921735,0.9951673738802451,,,,,,0.8572017916077322,,0.8854903347477605,,,,0.9962281942479962,0.9609264497878359,,0.9932814710042432,0.9767798208392268,0.9978194247996228,0.9924563884959925
103549_201636,0.9220820739362939,0.9910340618460823,,,,,,0.9161386886770518,,,,,,0.9901185770750988,0.9572192513368984,0.9849453615438271,0.8440043013252732,0.9677836549639619,,
103579_476882,0.9672718246932842,,0.9941493511098504,,,0.9886532870009219,,,0.995532231756613,0.9907098787320048,,,,0.9934756400255301,0.9981207006595277,0.9986525778313595,0.9982979930501383,0.9966314445783987,0.9971633217502305,0.9968087369690093
10358_429293,0.9647690655209452,,0.9923379878267097,,,0.9748657357679914,,,,0.9890798424633012,,,,0.9895810955961332,0.9951306838524884,0.9849624060150376,0.9956319369853205,0.995810955961332,0.9961689939133548,0.9953455066237021
103613_427272,0.9473351400180668,,0.9967221576977675,,,0.9820880113563041,,,,0.9743321718931475,,,,0.9806813782423539,0.9958059104400567,,0.9668086204671571,0.9730674925796877,0.9902439024390244,0.9878694025035488
103687_446851,0.5569086651053864,,0.9920374707259954,,,,,0.6876463700234192,,,,,,0.9925644028103044,0.9782201405152224,,0.8675058548009368,0.8714285714285714,0.978688524590164,0.9837822014051523
103855_488115,0.9770359983975276,0.9715418073599268,,,,0.672609168431294,,,,0.9772076918674526,,,,0.9966519773364619,0.9983546042465519,0.9967235162822641,,,0.9885537686716649,0.9907714759915298
103932_461359,0.9732125691581398,,0.9952363659667186,,,0.9700724157819409,,,,0.9866490077542563,,,,0.992694337043129,0.9816503962574499,0.9746651571144768,,,,
10393_207348,0.9170230966638152,,0.9985230431993156,,,0.7831012082976904,,,0.9658228186484175,0.9746979255774166,,,,0.9946535500427716,0.9986166060735672,,0.9974804854576561,0.9948540419161677,0.9955156650983746,
104021_1221482,0.9658134565909389,,0.993742641608163,,,0.9916059826450966,,,,0.9964897745606768,,,,0.9838442419221209,0.985632058605503,0.992369075131906,0.9611694937426416,0.9644834953996424,0.9729211180395064,0.9753848166397767
104091_478923,0.8686321418519561,0.997484520123839,,0.9712566844919787,,,,0.9361279200675485,,0.9400506614128905,,,,0.997255840135097,,,,,0.9698670137911624,0.9848191669012103
104188_210735,0.912361530715005,,0.9911379657603222,,,0.980110775427996,,,,0.771852970795569,0.9922205438066465,,,0.989778449144008,,0.9756545820745216,0.9144259818731117,0.8894763343403826,,
104340_470299,0.962233299466599,,,,,0.9931737363474727,,,,0.9889033528067056,,,,0.9871094742189485,0.9974758699517399,0.9986506223012446,,,0.9847996570993142,0.9842678435356871
104344_541152,0.8138993549405243,,0.9851261515396603,,,0.931765727023455,,0.8299962519480008,,0.9581796303237133,,,,0.9848302526976112,0.9752036770362772,0.9699761308267414,,,,
104444_440104,0.9731510416666667,0.9905989583333333,0.9901041666666667,,,,,0.82828125,0.9925520833333333,0.9889322916666666,,,,0.99515625,,0.9989583333333333,,,0.9743489583333333,0.9837760416666667
104453_480966,0.9584456222302072,0.9985701880464727,,0.9942058929213079,,,,0.9868097975805485,,0.977295185052102,,,,,,,,,0.9788073421966702,0.9888833992094862
104486_2004620,0.8749589895013123,,,,,0.968257874015748,,,,0.9704314304461942,,,,,0.9942995406824147,,,,0.9528379265091863,0.9674786745406824
104505_428083,0.9578682657897282,,0.9842054357287939,,,,,,,,,,0.8357964986942644,0.9942644356320728,0.9823387174775123,0.9963536125350614,0.9794467550053196,0.9823774059386788,,
104689_511815,0.8552857142857143,0.9938571428571429,,,,0.9694285714285714,,,0.9722857142857143,0.9887142857142858,,,,0.9967142857142857,0.99,0.9538571428571428,0.9888571428571429,0.9727142857142858,0.9768571428571429,0.9897142857142858
105047_427469,0.8696788648244959,0.9842699775952203,,0.966626213592233,0.9980395817774459,,,0.9284914115011202,,0.9838032113517551,,,,0.9923450336071695,,,,,0.9812826736370426,0.9796956684092606
105063_475742,0.9468218085106384,,0.994654255319149,,,0.9655452127659574,,,,0.9928191489361702,,,,0.981343085106383,0.9571941489361702,0.9661170212765957,,,,
105228_2198205,0.9718499078326616,,0.9975630330865123,,,0.9830037179367014,,,0.9981566532321055,0.9887212172337301,,,,0.9990002187021589,0.9878776517636767,0.987658949604774,0.9494173149623519,0.9531977379948137,0.9873465179491986,0.9883150560814822
105264_187569,0.8297862344373972,,0.9964294103828988,,,,,,,0.9830866807610994,,,,0.9964763918252291,0.99830866807611,0.9175945501526896,0.9437632135306554,0.955132722574583,,
105282_451822,0.9380539499036609,,0.958092485549133,,,0.9723988439306358,,,,,,,,0.9691233140655106,0.9306840077071291,0.9671001926782273,,,,
10534_459476,0.6996088861076345,,0.9884543178973717,,,,,0.8226533166458072,,0.7597778473091364,,,,0.9951188986232791,,,,0.9886576971214017,0.9584637046307884,0.9949780976220275
105358_451639,0.9549715392999879,,0.9964151628920915,,0.9946954099551896,0.9702070970085988,,0.9572968390456582,,0.976068790117476,,,,0.9883250575269469,0.9922732227201163,0.9948649630616446,,,0.9955431754874652,0.9945985224657866
105452_429721,0.9178459309345569,0.971166384931176,,,,,,0.948756339048539,,0.926346293165902,,,0.9398695967157691,0.9965708765998551,0.9988891572084038,0.9961361989857522,,,,
105470_2158075,0.8307368421052631,,0.9703684210526315,,,,,0.6640789473684211,,,,,0.9333684210526316,0.9915526315789474,0.9856052631578948,0.9947894736842106,,,,
105472_443534,0.9582092515386142,,0.9936139236317915,,,0.990437429686983,,,,0.9426576666004897,,,,0.9919594997022037,0.9969558599695586,0.9954337899543378,,,0.9771689497716894,0.9838197339686321
105480_2163551,0.9324393954264403,,0.9956611705433964,,,0.9770790394870285,,,,0.9646309745804299,,,,0.9856094808126411,0.9965199398043642,0.9951990708934472,,,,
105545_2155923,0.9531724137931035,,0.9818965517241379,,,0.9758620689655172,,,,0.9866206896551725,,,,0.9937241379310345,0.954655172413793,0.9426206896551724,,,0.9702068965517241,0.9754827586206897
105605_436333,0.9668021680216802,,0.9884226048142835,,,0.9880041447473298,,,,0.9928064721823688,,,,0.9942013390722142,0.994579945799458,0.9947194324884425,,,,
105633_509287,0.7365464117875693,,0.9718031164976503,,,,,0.8061552595314653,,0.9694003745450691,,,,,,,,,0.9860075615702625,0.9808133988198297
10591_1247286,0.8982685847187527,,0.9870789904384529,,,0.9617107416659488,,,0.9936256352829701,0.9726074597295202,,,,0.9953915065897149,,0.9890602119045568,0.9753208717374451,0.9672237057455423,0.9935394952192265,0.9925058144543027
106001_446139,0.9803136158981525,,0.996196242819438,,,0.9932463903120633,,,,0.9940071417481757,,,,0.9961186151218755,0.9964912280701754,0.996009936345288,0.9970811985716503,0.9966309579257879,,
106025_2158460,0.8892017167381975,,0.9921487839771101,0.9929842632331902,,,,0.9649327610872676,,0.9107410586552217,,,,0.993934191702432,,,,,,
106206_447562,0.9536387945363879,,0.9932427549324275,,,0.976765194767652,,,,0.9895931198959312,,,,0.986991399869914,,0.9970369299703693,0.9975789549757895,0.9981209799812099,0.9912553299125533,0.9970369299703693
106575_426913,0.9633353045535187,,0.9921643997634536,,,0.8062501760018023,,,,0.9963673228013855,,,,0.9971558108755033,0.9900946185688941,0.9915519134915941,,,,
106637_431954,0.7743887678528202,0.9817235536189785,,,,0.947833454369402,,,,0.9474703461631566,,,,0.9897119341563786,,0.9558218349068023,0.9581215202130234,0.9918905833938514,0.9612684580004841,0.9697409828128782
106739_208159,0.9623208506703652,,0.9939898289412853,,,,,0.8243345882042137,,0.9808962419919424,,,,0.9893170860577241,0.994914470642626,,,,0.9914140413446932,0.9906875371507826
106810_198201,0.970235762800418,,0.9975182863113897,,,0.9870526384535006,,,,0.984603578892372,,,,0.993273249738767,0.9943671630094044,0.998057079414838,,,0.9982693312434692,
106851_453644,0.9711381487756044,0.9964885261050362,0.998506083474511,,,0.98352071461574,,,,0.9906052672108424,,,,0.9983212690589865,0.9877406437702141,0.9874480209456338,,,0.998814107500385,0.997890035422763
107094_448985,0.9196770742145706,0.9895146386538275,,0.9542846026651104,,,,0.9802159323023052,,0.990312226437117,,,,0.996440035016049,0.995389553545375,0.9956619005933275,,,0.9921408423305126,0.9911292675809746
107105_1223297,0.9465696336381165,,0.9911675063755676,,,0.9759905454997823,,,,0.9545935186912982,,,,0.9908565030789326,0.9889282826397959,,,,0.9818996081358462,0.9861914536294085
10710_428800,0.9524860253015592,0.9956289665027529,,0.9908376413230782,,0.9796158534022612,,,,0.9047619047619048,,,,0.9980036145084689,0.9952927331568108,0.9890934308410037,0.918316311520195,,0.9974782499054343,
10711_1272196,0.9668059213513759,0.995595313777132,,,0.9824720733811643,0.961038961038961,,,,0.8918808464263009,,,,0.9949595858686768,0.9819271637453456,0.9882390336935791,0.9510035419126328,0.9525474525474525,0.9947779493234039,0.9979565888656797
107212_1282003,0.9090204398025377,,0.9843131655175228,,,,0.48390518542695116,,,,,,,,,0.9795193994533067,,,,
107227_206584,0.9548368914253506,0.9904178115972663,,,,0.9871650344066324,,,,0.9700791469973461,,,,0.9957725639399704,0.985661946029733,0.9835717137556073,,,,0.9822095399140421
107233_421735,0.9729476019798601,,0.9758491210104113,,,0.3828867269727485,,,,,,,,,,,,,,
107389_433577,0.9664594462320244,0.9973238365978362,,,,0.9958972436558267,,,0.9982089490071121,,,,0.9482573698624431,,0.9473410181916633,0.9419157997771599,0.95157914466902,0.9516207970176919,0.9874209907011131,0.9881603198900378
107428_206468,0.9415487904879049,,0.9881867568675686,,,,,0.857190446904469,,0.9825235752357524,,,,0.9891092660926609,0.9244311193111932,0.9546689216892169,,,,
107584_455643,0.8235464694794838,,0.9939103958242714,,,,,,,0.8633101348412353,,,,0.9909743366681165,0.983906046107003,0.9691532550384225,0.962084964477309,0.9744816586921851,,
107628_501962,0.9283874367005239,0.9859789831103826,0.9896232766443228,0.979290460439657,,0.9505751836782484,,,,0.8937886017035974,,,,0.9880865263589264,,,,,0.9638351432836695,0.9719140590697538
10764_471070,0.9409917198058437,0.990078043209289,,0.9939445131816884,,0.9835823736556581,,,,0.9632863805082326,,,,0.9885433520510136,0.9875440182735319,0.9863305415437328,,,0.988210240791853,0.9800490149424194
107661_456735,0.9688963319458896,0.9936101716961498,,,,0.993707726326743,,,0.9947320499479708,0.9942442767950052,,,,0.99460197710718,0.9952848595213319,0.981448361082206,0.9968619927159209,0.9826352757544224,0.9957401144640999,0.9979188345473465
107672_238498,0.9543386243386244,0.9966137566137566,0.9887566137566137,,,,,0.8908465608465609,,0.9752645502645503,,,,0.9866137566137566,0.8815079365079365,,,,0.9964814814814815,
107782_463132,0.9745815713285757,,0.9972746739342029,,,0.9945617733671859,,,,0.9956220825964323,,,,0.9961729463756891,0.9781973914736227,0.9816475383016,0.9962516412012972,0.9960114148915461,0.9941185972440244,0.9902169906270321
107843_502289,0.7869974675530231,,0.982866413421969,,,,,0.8621003482114593,,0.7984330484330484,,,,0.9810857866413422,,,0.9025007913896803,0.9469373219373219,,0.9896327951883508
107963_473586,0.946110306364025,,0.9935932205552968,,,0.9265007115098686,,,,0.9415221844310154,,,,0.9910790063110606,,,,,,
107974_504375,0.9171117832550357,,,,,0.886007250573825,,,,0.974437079463143,,,,,0.9820237252504451,0.9824384523528613,,,,
108144_488370,0.9205491407089151,,0.9925483351235231,,,,,0.9342105263157895,,0.9655276584317938,,,,0.9853316326530612,0.9747583243823845,0.9649906015037594,,,0.9806659505907627,0.9944280343716434
10837_456429,0.9523340248962655,,0.9937240663900415,,,0.9393672199170124,,,0.9441390041493776,0.9579356846473029,,,,0.9906120331950208,,0.950259336099585,,0.9947095435684647,0.9919087136929461,0.9900414937759336
108451_1723596,0.5956521739130435,,0.9561594202898551,,,0.6652173913043479,,,,0.8778985507246376,,,,0.9793478260869565,0.933695652173913,0.9568840579710145,,,,
108484_185284,0.9568089584403291,,0.9885501948581614,,,0.9880366152079998,,,,0.9880064046403432,,,,0.995267011067138,0.9894665820770773,0.9841092414126461,,0.9953576427701076,,
108575_1290849,0.9626824352756185,,0.9912298186167032,,,0.9283104112683542,,,,0.9346444311562908,,,,0.9863353487032976,0.9857816756361704,0.9918056386065156,,,,
108598_439941,0.7288011695906432,,0.9978070175438597,,,0.7266081871345029,,,,0.8282163742690059,,,,0.9894005847953217,0.9800804093567251,0.9649122807017544,,,,
108606_1253014,0.8929782082324456,,,,,0.9590314769975787,,,,0.9618401937046005,,,,0.971041162227603,0.9702663438256659,0.9621307506053268,,0.9672639225181598,,
108838_234232,0.8198391922213911,,0.9827973074046372,,,,,0.9101533283470457,,0.9359573672400897,,,,0.9867240089753179,,0.9878459237097981,,,,
108892_1214657,0.9626786969767986,,0.9934966018279822,,,,,0.6952630653855167,,0.9932768924302788,,,,0.992617764237169,,0.9934380126552613,,,,
108965_526045,0.9562727844599562,,0.9899918904375374,,,0.9809311596674322,,,,0.9938079322131527,,,,0.9890861963120439,0.9917161198396277,0.9926786566926628,,,,
109078_1728406,0.9026899094260616,,0.9888489372354468,,,0.9214874152291658,,,,0.8853033544217378,,,,0.9712803240635383,0.9194392608438396,,0.9363706704292021,0.9151608939056028,0.9848436575485868,0.9612216103044923
109095_199654,0.9504527395361729,0.988935600110875,,0.9872955742400443,,,,0.9466876097200406,,0.9740829714496905,,,,0.9983368751732422,0.9621870091471866,,,,0.9897440635683267,0.9880347408297145
109118_461787,0.7336597161066913,0.998873083869427,,0.9600355239786856,,0.8260519127722137,,,0.9625132468617997,0.8660611669179217,,,,0.9959998208875024,0.9754242727286296,,,,0.9859620580025972,0.9867083600758243
109118_507448,0.9043399925812092,0.9957924858248105,,,,0.9254941444544539,,,,0.9219861162630492,,,,0.9885326691749244,,0.9964177839012242,,,,
109151_488835,0.92992700729927,,0.9723322905804658,0.9737226277372263,,,,0.8631908237747654,,0.8798053527980535,,,,,0.9882516510253736,0.9925616962113313,,,0.9544664581160931,0.9466805700382342
109277_515755,0.8418556701030928,,0.9542268041237113,,,0.78,,,,0.9264948453608247,,,,0.9778350515463917,,0.9876288659793815,,,0.9869072164948454,0.9917525773195877
10929_1215153,0.9184630373888686,,,,,,,0.8983071489465352,,0.93307757885763,,,,0.9416940689319206,0.90153452685422,,0.9427901595420777,0.9580745341614907,0.9953111679454391,0.9927840701497991
109403_252116,0.9685852311939268,0.997688060731539,,,,0.993167701863354,,,,0.9822084195997239,,,,0.9981366459627329,0.9963492063492063,0.9987232574189095,,,,
109412_520073,0.96491683991684,0.9893040814093446,,0.9967720757194442,0.9930517562096509,,,0.9235693183061604,,0.9781568005252216,,,,0.9966489769121348,0.9730550388445125,0.967666046613415,,,,
109580_498641,0.9347555597555598,0.9826277326277326,0.9866361116361116,,,0.8637387387387387,,0.8221193221193221,,0.9964011214011214,,,,0.9915737415737416,,0.9881008631008631,,,,
10966_460308,0.9402801120448179,,0.9967880485527544,,,0.7823716153127918,,,,0.9549393090569561,,,,0.9927357609710551,0.9978151260504202,,,,,
109700_538946,0.9037280701754385,,0.9901754385964913,,,0.9786622807017544,,,,0.9574780701754386,,,,0.9764912280701754,0.9891447368421052,,,,,
109766_217928,0.9464155232605342,,0.9961841357473411,,,0.8830884143866201,,,,0.8873914102460014,,,,0.9951286839327759,0.9772671916862873,,,,0.9912316310789965,0.9794592839165381
109986_1682472,0.9517132194956462,0.9789287195144936,,,,0.953597949413849,,,,0.9704851294809453,,,,0.9935730709789288,0.993742696671567,0.9828489577443552,0.9953070225036752,0.9791360398054959,,
110105_1260154,0.8058987238664133,0.9897162639152864,,,0.9956896551724138,,,0.8910195492804779,,0.7912367635080098,,,,0.9929065978821613,0.9156597882161281,,,0.9240768395329894,,0.9495316318218844
110231_1210325,0.9610166964818128,0.9950059630292188,,0.9730545617173524,,,,0.9579979129397734,,0.9718992248062015,,,,,,,,,0.9872912939773405,0.9879248658318426
11029_458374,0.9584392092682716,,0.9782936388302683,,,0.9948748869460355,,0.9727916792282183,,0.9964361083595331,,,,0.9941642620267884,0.988436194495887,,,,,
110415_469030,0.7631218621633957,,0.9862886048988285,,,,,,,0.9531796744256809,,,,0.9050661798265632,0.9858892438764644,0.9778069374714742,0.9696295451087783,0.9845200060855013,,
110488_474745,0.9515140829549963,,0.9905966706336963,0.9682196852823203,0.9905966706336963,,,0.853249291077122,,0.8726730432993932,,,,0.9844110430349245,0.9263160987937291,0.9545113941905056,0.9409500301200394,0.9383053437357665,0.9795183732240196,0.9764035203714315
110562_471731,0.6885952793007665,,0.9884309419583776,,,0.8068381786186938,,0.9711682494437254,,,,,,0.956821454021902,,,,,,
110693_455462,0.9475472813238771,,0.9941637115839244,,,0.9580378250591016,,,,0.9800531914893617,,,,0.9963800236406619,0.9694887706855791,0.9819739952718676,0.9963800236406619,0.9946808510638298,0.9900265957446809,0.9892139479905437
11077_427399,0.9356827013265443,0.9834889156877633,0.9852308425268361,,,0.9759107895246177,,,,,,,0.9834740274241816,0.9622135870293448,0.9386901305700717,0.9051022079294891,0.9842482171304361,0.9876874060178361,0.9850670716274361,0.9785906769693451
110894_471101,0.8248697916666666,0.9945746527777778,0.9941189236111111,0.9733723958333333,,0.9736328125,,,,0.9471571180555556,,,0.9189453125,0.9875868055555556,,0.9962890625,,,,
